order_id_software,item,price,quantity
132503630,Tequeños,9.9,1
132501067,La Muergana,14.5,1
132501067,Mixto de patatas y boniato,1.5,1
132501067,LA UNO,14.6,2
132501067,Boniato frito,1.5,1
132501067,Nachos Anaya,12.2,1
132492129,LA UNO,14.6,1
132492129,Beety Miranda,12.7,2
132492129,Salsa Beety (Servidas aparte),1.0,1
132418549,Perla Negra,14.3,1
132418549,Tropichicken,12.9,1
132418549,El Zar,14.9,2
132418549,Caprichosa,12.9,1
132411532,Nachos Anaya,12.2,1
132411532,Tequeños,9.9,1
132411532,MayoTrufa (Servidas aparte),1.5,1
132411532,MayoBacon (Servidas aparte),1.5,1
132387801,Combo Duo (Para 2),26.8,1
132387801,La Uno,2.0,1
132387801,La Uno,2.0,1
132385637,Arepa Sifrina,7.7,1
132385637,Boniato guarnición,2.5,1
132385637,La Dos,15.7,1
132385637,Pan Celiaco,1.0,2
132385637,Boniato frito,1.5,2
132385637,La Muergana,14.5,1
132360605,Custom Burger,9.5,1
132360605,Salsa Maracucha (dentro burger),1.0,1
132360605,Boniato frito,1.5,1
132360605,Cebolla Caramelizada,1.0,1
132360605,Disco de provolone,2.5,1
132360605,Mango Vice,14.5,1
132360605,Una más de ternera gallega,2.5,1
132354714,Chicken Tenders,7.7,1
132354714,Perla Negra,14.3,1
132354714,Una más de ternera gallega,2.5,1
132354714,Arepa Rumbera Remix,7.7,1
132354714,Boniato guarnición,2.5,1
132350626,Cheesebacon,12.5,1
132350626,El Zar,14.9,1
132324788,Arepa Rumbera Remix,7.7,1
132324788,Salsa Tepuy (Servidas aparte),1.0,1
132324788,Mixto de patatas y boniato guarnición,2.0,1
132324788,LA UNO,14.6,1
132324788,Tequemix,9.9,1
132308492,Cheesebacon,12.5,2
132308492,Bacon,1.0,1
132308492,Huevo Frito,1.0,1
132308492,Arepa Pelúa,8.5,1
132271433,Arepa Reina Pepiada,7.7,1
132271433,Patatas guarnición,1.5,4
132271433,Arepa Rumbera Remix,7.7,2
132271433,Arepa Pelúa,8.5,1
132246300,El Zar,14.9,1
132218294,Como Ego (para 1),13.4,1
132218294,Perla Negra,1.7,1
132185575,Combo Duo (Para 2),26.8,1
132185575,Dos Tequenutellas,2.9,1
132185575,La Muergana,1.7,1
132171939,Perla Negra,14.3,1
132171939,Boniato frito,1.5,1
132171939,Caprichosa,12.9,1
132151524,Arepa Sifrina,7.7,1
132151524,Salsa Tepuy (Servidas aparte),1.0,1
132151524,Salsa Tepuy (dentro arepa),1.0,1
132151524,Boniato guarnición,2.5,1
132065916,Cheesebacon,12.5,4
132065916,Guacamole,2.0,1
132065916,Chicken Tenders,7.7,1
132064395,Como Ego (para 1),13.4,1
132064395,Perla Negra,1.7,1
132056438,Arepa Sifrina,7.7,1
132056438,MayoTrufa (Servidas aparte),1.5,1
132056438,Boniato guarnición,2.5,1
132056438,Cebolla Caramelizada,1.0,1
132042236,Cheesebacon,12.5,1
132042236,La Muergana,14.5,1
132006082,Tequeños,9.9,1
132006082,MayoTrufa (Servidas aparte),1.5,1
132006082,Perla Negra,14.3,1
132006082,Tequenutellla PL,3.9,1
131993242,Cheesebacon,12.5,1
131990426,Custom Burger,9.5,1
131990426,Queso Cheddar,1.0,1
131990426,Tomate,0.5,1
131990426,Lechuga,0.5,1
131990426,Cebolla Cruda,0.5,1
131990426,Nachos Anaya,12.2,1
131990426,La Dos,15.7,1
131970511,La Muergana,14.5,1
131970511,Boniato frito,1.5,1
131970511,Perla Negra,14.3,1
131965968,LA UNO,14.6,2
131965968,MayoBacon (Servidas aparte),1.5,1
131965968,Salsa Tepuy (Servidas aparte),1.0,2
131965968,Boniato frito,1.5,1
131965968,Tequenutellla PL,3.9,2
131948680,La Vegana,14.5,1
131938833,Criollita,14.5,1
131938833,Mixto de patatas y boniato,1.5,1
131938833,LA UNO,14.6,1
131938833,Beety Miranda,12.7,1
131938833,Boniato frito,1.5,1
131938833,Chicken Tenders,7.7,1
131903701,Como Ego (para 1),13.4,3
131903701,La Uno,2.0,2
131899502,La Muergana,14.5,1
131899502,Madurada PUNTO en lugar de carne normal,1.5,1
131899502,Mixto de patatas y boniato,1.5,1
131899502,Extra Carne Madurada (dry-aged),3.5,1
131899502,Huevo Frito,1.0,1
131899502,Tequeños,9.9,1
131888566,La Muergana,14.5,2
131888566,MayoBacon (Servidas aparte),1.5,1
131888566,Salsa de queso (Servidas aparte),1.5,1
131888566,Tequeños,9.9,1
131880141,El Zar,14.9,1
131880141,Queso en las patatas,1.5,1
131846734,Tequemix,9.9,1
131846734,LA UNO,14.6,1
131846734,Cheesebacon,12.5,1
131758246,Arepa Rumbera Remix,7.7,1
131758246,Patatas guarnición,1.5,1
131758246,Caprichosa,12.9,1
131758246,Una más de ternera gallega,2.5,1
131758246,Tequeños,9.9,1
131746485,Arepa Reina Pepiada,7.7,1
131746485,Patatas guarnición,1.5,1
131746485,Nachos Anaya,12.2,1
131746485,La Muergana,14.5,1
131746485,Salsa Tepuy (Servidas aparte),1.0,1
131745223,Como Ego (para 1),13.4,1
131745223,La Uno,2.0,1
131715359,Beety Miranda,12.7,1
131715718,La Dos,15.7,1
131715718,Ei-ou,18.2,2
131715718,Perla Negra,14.3,1
131715718,Boniato frito,1.5,1
131715718,LA UNO,14.6,1
131715968,La Dos,15.7,1
131715968,Una más de ternera gallega,2.5,1
131715968,Mixto de patatas y boniato,1.5,1
131715968,Tequemix,9.9,1
131715968,Ranch (Servidas aparte),1.0,1
131709612,Nachos Anaya,12.2,1
131709612,Como Ego (para 1),13.4,1
131705315,Tequemix,9.9,1
131705315,Arepa Reina Pepiada,7.7,1
131705315,Arepa Rumbera Remix,7.7,1
131699682,La Muergana,14.5,1
131699682,Alitas Kentucky  (5Und),9.5,1
131689246,Arepa Rumbera Remix,7.7,2
131689246,Mixto de patatas y boniato guarnición,2.0,2
131681698,Chicken Tenders,7.7,1
131681698,LA UNO,14.6,1
131681698,Cheesebacon,12.5,1
131677453,Chicken Tenders,7.7,1
131677453,Combo Duo (Para 2),26.8,1
131677453,Perla Negra,1.7,1
131677453,Perla Negra,1.7,1
131674191,Combo Duo (Para 2),26.8,1
131674191,Trío Criollo,12.2,1
131647173,La Dos,15.7,1
131606846,Arepa Pelúa,8.5,1
131606846,Ranch (Servidas aparte),1.0,1
131606846,Mixto de patatas y boniato guarnición,2.0,1
131589400,Arepa Rumbera Remix,7.7,1
131589400,MayoTrufa (Servidas aparte),1.5,1
131589400,Queso Cheddar,1.0,1
131589400,Ei-ou,18.2,1
131586850,Como Ego (para 1),13.4,1
131586850,Dos Tequenutellas,2.9,1
131586850,El Zar,2.2,1
131576983,Perla Negra,14.3,1
131576983,Caprichosa,12.9,1
131576983,Tequeños,9.9,1
131575113,Combo Duo (Para 2),26.8,1
131575113,Perla Negra,1.7,1
131559422,El Zar,14.9,1
131559422,Caprichosa,12.9,1
131530738,Perla Negra,14.3,1
131530738,Boniato frito,1.5,1
131530738,Caprichosa,12.9,1
131511954,Como Ego (para 1),13.4,1
131511954,La Uno,2.0,1
131498161,Arepa Rumbera Remix,7.7,1
131498161,Patatas guarnición,1.5,1
131498161,El Zar,14.9,1
131498161,Tequeños,9.9,1
131488572,Beety Miranda,12.7,1
131488572,Salsa Tepuy (Servidas aparte),1.0,1
131488572,Caprichosa,12.9,1
131488572,Mixto de patatas y boniato,1.5,1
131477795,La Muergana,14.5,1
131477795,Salsa Tepuy (Servidas aparte),1.0,1
131477795,Tropichicken,12.9,1
131477795,Salsa Equis (Servidas aparte),1.0,1
131469761,Perla Negra,14.3,1
131469761,Mixto de patatas y boniato,1.5,1
131424959,El Zar,14.9,1
131424959,Tequenutellla PL,3.9,1
131419569,Cheesebacon,12.5,1
131419569,Caprichosa,12.9,1
131417303,La Muergana,14.5,1
131398300,Arepa Reina Pepiada,7.7,1
131398300,Arepa Rumbera Remix,7.7,1
131398300,Patatas guarnición,1.5,1
131395004,Tequeños,9.9,1
131395004,Chicken Tenders,7.7,1
131376874,Custom Burger,9.5,1
131376874,Salsa BBQ (Servidas aparte),1.0,1
131376874,Bacon,1.0,2
131376874,Queso Cabra,1.5,1
131376874,PulledPork,2.5,1
131376874,El Zar,14.9,1
131376874,Salsa Tepuy (Servidas aparte),1.0,1
131376874,Extra Carne Madurada (dry-aged),3.5,1
131376874,Perla Negra,14.3,1
131376874,Boniato frito,1.5,1
131372223,Perla Negra,14.3,1
131372223,Salsa Tepuy (Servidas aparte),1.0,1
131372223,Una más de ternera gallega,2.5,1
131372223,Jalapeños,1.0,1
131349243,Tequeños,9.9,1
131349243,Nachos Anaya,12.2,1
131349243,Arepa Sifrina,7.7,1
131349243,Arepa Rumbera Remix,7.7,1
131349243,LA UNO,14.6,1
131349243,El Zar,14.9,1
131335767,Como Ego (para 1),13.4,1
131335767,La Uno,2.0,1
131313851,Tequemix,9.9,1
131313851,El Zar,14.9,1
131313851,Mixto de patatas y boniato,1.5,1
131313851,Extra Carne Madurada (dry-aged),3.5,1
131310181,La Muergana,14.5,1
131310181,Queso en las patatas,1.5,1
131246217,Criollita,14.5,1
131235845,El Zar,14.9,1
131235845,La Dos,15.7,1
131225398,LA UNO,14.6,2
131225398,La Dos,15.7,1
131181135,Custom Burger,9.5,1
131181135,Salsa Beety (Servidas aparte),1.0,1
131181135,Salsa Tepuy (Servidas aparte),1.0,1
131181135,Pan Celiaco,1.0,1
131181135,Huevo Frito,1.0,1
131181135,Guacamole,2.0,1
131124900,La Muergana,14.5,1
131124900,Mango Vice,14.5,1
131124900,La Dos,15.7,1
131124900,Tequemix,9.9,1
131114023,Tropichicken,12.9,1
131114023,Boniato frito,1.5,2
131114023,Cebolla Caramelizada,1.0,1
131114023,LA UNO,14.6,1
131112224,Combo Duo (Para 2),26.8,1
131112224,La Muergana,1.7,1
131112224,La Muergana,1.7,1
131089793,Como Ego (para 1),13.4,1
131089793,El Zar,2.2,1
131080152,Beety Miranda,12.7,1
131080152,Cheesebacon,12.5,2
131080152,Tropichicken,12.9,1
131080152,La Vegana,14.5,1
131070757,El Zar,14.9,1
131070757,LA UNO,14.6,1
131070757,Nachos Anaya,12.2,1
131028818,La Muergana,14.5,1
131028818,La Dos,15.7,2
131021570,Tropichicken,12.9,1
131021570,Custom Burger,9.5,1
131021570,Salsa Tepuy (Servidas aparte),1.0,1
131021570,Bacon,1.0,1
131021570,Queso Cheddar,1.0,1
131021570,Tequeños,9.9,1
131015573,La Dos,15.7,1
131015573,Boniato frito,1.5,1
131015573,Queso en las patatas,1.5,1
130996734,Cheesebacon,12.5,3
130996734,Chicken Tenders,7.7,1
130996734,MayoTrufa (Servidas aparte),1.5,1
130996082,Arepa Rumbera Remix,7.7,1
130996082,Patatas guarnición,1.5,1
130996082,Bacon,1.0,1
130996082,Tomate,0.5,1
130996082,Lechuga,0.5,1
130996082,Disco de provolone,2.5,1
130996082,Patatas Fritas bacon,7.7,1
130996082,Alitas Kentucky  (5Und),9.5,1
130991974,PACK 12 TEQUEÑOS,17.8,1
130991974,El Zar,14.9,1
130991974,Boniato frito,1.5,1
130991974,Huevo Frito,1.0,1
130991974,Inglesa,12.5,1
130991974,Alitas Kentucky  (5Und),9.5,1
130981321,Arepa Rumbera Remix,7.7,1
130981321,Boniato guarnición,2.5,1
130981321,Tropichicken,12.9,1
130938996,LA UNO,14.6,1
130938996,Mango Vice,14.5,1
130938996,Alitas Kentucky (10Und),15.9,1
130929561,Arepa Reina Pepiada,7.7,1
130929561,Patatas guarnición,1.5,1
130929561,Caprichosa,12.9,1
130929561,Tequeños,9.9,1
130889486,Beety Miranda,12.7,1
130889486,Cheesebacon,12.5,1
130889486,La Muergana,14.5,1
130889486,El Zar,14.9,1
130889486,Custom Burger,9.5,1
130889486,Queso Cheddar,1.0,1
130889486,Tomate,0.5,1
130889486,Lechuga,0.5,1
130889486,Guacamole,2.0,1
130889486,Cebolla crispy,1.0,1
130889486,PACK 12 TEQUEÑOS,17.8,1
130861782,Perla Negra,14.3,2
130861782,Salsa Beety (Servidas aparte),1.0,1
130861782,MayoBacon (Servidas aparte),1.5,1
130861782,Custom Burger,9.5,1
130861782,Salsa César (dentro burger),1.0,1
130861782,Queso Cheddar,1.0,1
130861782,Tomate,0.5,1
130861782,Lechuga,0.5,1
130861782,Cebolla Caramelizada,1.0,1
130861782,Nachos Anaya,12.2,1
130866988,Beety Miranda,12.7,1
130825361,La Muergana,14.5,1
130825361,Boniato frito,1.5,1
130825361,Aquarius limon bote,2.2,1
130813856,Caprichosa,12.9,1
130752930,La Muergana,14.5,1
130752930,El Zar,14.9,1
130738371,El Zar,14.9,1
130737257,Arepa Sifrina,7.7,1
130737257,Patatas guarnición,1.5,1
130737257,Tequenutellla PL,3.9,1
130680671,Arepa Rumbera Remix,7.7,1
130680671,Boniato guarnición,2.5,1
130680671,LA UNO,14.6,1
130680671,Una más de ternera gallega,2.5,1
130680671,Trío Criollo,12.2,1
130666601,Combo Duo (Para 2),26.8,1
130666601,Perla Negra,1.7,1
130666601,La Uno,2.0,1
130662454,La Muergana,14.5,1
130662454,El Zar,14.9,1
130662454,LA UNO,14.6,1
130662454,Patatas Fritas bacon,7.7,1
130659438,La Muergana,14.5,1
130648658,El Zar,14.9,1
130648658,Mixto de patatas y boniato,1.5,1
130648658,Extra Carne Madurada (dry-aged),3.5,1
130563487,Tequeños,9.9,1
130563487,LA UNO,14.6,1
130563487,Huevo Frito,1.0,1
130563487,Arepa Reina Pepiada,7.7,1
130563487,Patatas guarnición,1.5,1
130545500,Combo Duo (Para 2),26.8,1
130545500,Perla Negra,1.7,1
130532206,Arepa Reina Pepiada,7.7,1
130532206,Arepa Sifrina,7.7,1
130532206,Patatas Fritas bacon,7.7,1
130532206,MayoTrufa (Servidas aparte),1.5,1
130496253,LA UNO,14.6,1
130496253,Salsa Tepuy (Servidas aparte),1.0,1
130451645,Ei-ou,18.2,1
130451645,Boniato frito,1.5,1
130451645,Madurada PUNTO en lugar de carne normal,1.5,1
130448439,Cheesebacon,12.5,1
130448439,El Zar,14.9,1
130404978,Inglesa,12.5,1
130404978,Tropichicken,12.9,1
130404978,Nachos Anaya,12.2,1
130374218,Cheesebacon,12.5,1
130374218,Caprichosa,12.9,1
130374218,BEYOND MEAT en vez de carne,0.5,1
130374218,Nestea bote,1.9,1
130370486,Tequeños,9.9,1
130370486,Cheesebacon,12.5,1
130370486,Mixto de patatas y boniato,1.5,1
130370486,Una más de ternera gallega,2.5,1
130370486,Huevo Frito,1.0,1
130316597,La Muergana,14.5,1
130316597,Madurada PUNTO en lugar de carne normal,1.5,1
130316597,Mixto de patatas y boniato,1.5,1
130316597,Extra Carne Madurada (dry-aged),3.5,1
130315032,El Zar,14.9,1
130315032,LA UNO,14.6,1
130299759,Criollita,14.5,1
130299759,El Zar,14.9,1
130299759,Arepa Sifrina,7.7,1
130299759,Tequenutellla PL,3.9,1
130270425,Patatas Fritas bacon,7.7,1
130270425,LA UNO,14.6,1
130261814,Combo Duo (Para 2),26.8,1
130261814,La Uno,2.0,1
130261814,El Zar,2.2,1
130261814,Nachos Anaya,12.2,1
130248365,La Muergana,14.5,1
130248365,Beety Miranda,12.7,1
130193964,Yokocho Burger,14.5,2
130193964,Boniato frito,1.5,1
130193964,Patatas Fritas bacon,7.7,1
130193964,Tequenutellla PL,3.9,2
130154286,Beety Miranda,12.7,1
130154286,Tequenutellla PL,3.9,1
130130724,La Muergana,14.5,1
130130724,Madurada PUNTO en lugar de carne normal,1.5,1
130130724,Boniato frito,1.5,1
130130724,El Zar,14.9,1
130130724,Tequemix,9.9,1
130130724,Aquarius limon bote,2.2,1
130081958,Arepa Pelúa,8.5,1
130081958,Salsa Tepuy (Servidas aparte),1.0,1
130081958,Patatas guarnición,1.5,1
130081958,LA UNO,14.6,1
130072029,Como Ego (para 1),13.4,1
130072029,Tropichicken,0.4,1
130072029,Arepa Rumbera Remix,7.7,1
130072029,Salsa de queso (Servidas aparte),1.5,1
130072029,Disco de provolone,2.5,1
130072029,Boniato guarnición,2.5,1
130072029,Cocacola bote,1.9,1
130044551,La Dos,15.7,2
130042575,Caprichosa,12.9,1
130042575,BEYOND MEAT en vez de carne,0.5,1
130042575,Yokocho Burger,14.5,1
130031549,Beety Miranda,12.7,2
130031549,Boniato frito,1.5,1
130031549,LA UNO,14.6,1
130031549,Custom Burger,9.5,1
130031549,Salsa MayoBacon (dentro burger),1.5,1
130031549,Madurada PUNTO en lugar de carne normal,1.5,1
130031549,Bacon,1.0,1
130031549,Queso Cheddar,1.0,1
130031549,Huevo Frito,1.0,1
130031549,Lechuga,0.5,1
130031549,Cebolla Cruda,0.5,1
129995718,Arepa Rumbera Remix,7.7,1
129995718,Boniato guarnición,2.5,1
129994672,El Zar,14.9,1
129994672,Cheesebacon,12.5,1
129994672,Mixto de patatas y boniato,1.5,1
129994672,Nachos Anaya,12.2,1
129992192,Cheesebacon,12.5,2
129984564,Chicken Tenders,7.7,1
129984564,La Dos,15.7,1
129984564,Cheesebacon,12.5,1
129984564,LA UNO,14.6,1
129984564,Boniato frito,1.5,1
129983205,Yokocho Burger,14.5,1
129983205,La Muergana,14.5,1
129889472,Caprichosa,12.9,1
129889472,Disco de provolone,2.5,1
129889472,Cocacola bote,1.9,1
129845865,La Muergana,14.5,1
129845865,Custom Burger,9.5,1
129845865,Queso Cheddar,1.0,1
129845865,Lechuga,0.5,1
129845865,Jalapeños,1.0,1
129845865,Guacamole,2.0,1
129791975,La Muergana,14.5,1
129791975,Arepa Reina Pepiada,7.7,1
129791975,Patatas guarnición,1.5,1
129791975,Tequenutellla PL,3.9,1
129786457,Tequemix,9.9,1
129786457,El Zar,14.9,1
129731098,Trío Criollo,12.2,1
129731098,MayoTrufa (Servidas aparte),1.5,1
129731098,Caprichosa,12.9,1
129731098,Mixto de patatas y boniato,1.5,1
129731098,Bacon,1.0,1
129731098,Ei-ou,18.2,1
129731098,Salsa Tepuy (Servidas aparte),1.0,1
129731098,Boniato frito,1.5,1
129725640,Yokocho Burger,14.5,2
129725640,Una más de ternera gallega,2.5,1
129725640,Bacon bits,1.5,1
129725640,Cebolla Pochada,1.0,1
129725640,Mixto de patatas y boniato,1.5,1
129720587,La Muergana,14.5,1
129695316,La Muergana,14.5,1
129695316,Salsa de queso (Servidas aparte),1.5,1
129695316,MayoBacon (Servidas aparte),1.5,1
129695316,Tropichicken,12.9,1
129695316,Patatas Fritas bacon,7.7,1
129654161,Tequeños,9.9,1
129654161,Custom Burger,9.5,2
129654161,Una más de ternera gallega,2.5,1
129654161,Bacon,1.0,2
129654161,Cebolla crispy,1.0,1
129654161,Queso en las patatas,1.5,1
129654161,Queso Cheddar,1.0,1
129654161,Cheesebacon,12.5,1
129624343,Arepa Pelúa,8.5,2
129624343,Arepa Rumbera Remix,7.7,1
129604460,La Muergana,14.5,1
129604460,Perla Negra,14.3,1
129553889,Chicken Tenders,7.7,1
129553889,Patatas Fritas bacon,7.7,1
129553889,Caprichosa,12.9,1
129553889,Boniato frito,1.5,1
129550146,LA UNO,14.6,1
129550146,Huevo Frito,1.0,1
129515948,Beety Miranda,12.7,1
129515948,Salsa de queso (Servidas aparte),1.5,1
129515948,La Vegana,14.5,1
129472959,Beety Miranda,12.7,1
129472959,BEYOND MEAT en vez de carne,0.5,1
129472959,Perla Negra,14.3,1
129473081,Arepa Sifrina,7.7,1
129473081,Salsa Tepuy (Servidas aparte),1.0,1
129473081,Tomate,0.5,1
129473081,Mixto de patatas y boniato guarnición,2.0,1
129473081,Inglesa,12.5,1
129473081,Bacon,1.0,1
129473081,Huevo Frito,1.0,1
129473081,Tequeños,9.9,1
129473081,Tequenutellla PL,3.9,2
129430971,Arepa Rumbera Remix,7.7,3
129426150,Yokocho Burger,14.5,1
129426150,Arepa Sifrina,7.7,1
129426150,Patatas guarnición,1.5,1
129424781,Beety Miranda,12.7,1
129424781,MayoTrufa (Servidas aparte),1.5,1
129424781,Caprichosa,12.9,1
129418273,Perla Negra,14.3,2
129418273,Yokocho Burger,14.5,1
129346842,Yokocho Burger,14.5,1
129346842,Mixto de patatas y boniato,1.5,1
129346842,Trío Criollo,12.2,1
129346842,La Muergana,14.5,1
129346842,Nestea bote,1.9,1
129279006,El Zar,14.9,1
