,latitude,longitude,timestamp
1371,38.36156960629344,-0.4849035355819664,1687641180000
1372,38.326453345531846,-0.5131115864465063,1687694267000
1376,38.361568966087326,-0.486556368801796,1687697752000
1378,38.34929540000001,-0.5075730604954609,1687716348000
1381,38.3621433159788,-0.5006029708562232,1687718594000
1382,38.36997841778131,-0.49399114832903024,1687719503000
1383,38.352871972381095,-0.5083578779098574,1687719887000
1384,38.36209940303743,-0.4745337826264273,1687720463000
1385,38.36520564802542,-0.4693517067459019,1687722070000
1386,38.37084609718347,-0.4566821245045305,1687722397000
1391,38.360370896410984,-0.4115895892512156,1687808003000
1393,38.34449735832261,-0.47924154557955845,1687896168000
1394,38.34724433168387,-0.48247262175555194,1687977086000
1397,38.35783241508926,-0.5035982953814755,1688043396000
1400,38.34413502519782,-0.5012823610856776,1688065329000
1402,38.34506887253181,-0.5147709288360591,1688066116000
1410,38.328072032958126,-0.5121153318771454,1688152045000
1412,38.344962137982904,-0.49070914017631306,1688155366000
1417,38.36453852696574,-0.46856522466909745,1688159159000
1419,38.362396726197794,-0.46660827531693094,1688213122000
1420,38.36044151915631,-0.49089872830736736,1688218688000
1421,38.36159936607525,-0.4866860902130088,1688237473000
1422,38.364431681559275,-0.48370026836426216,1688237850000
1423,,,1688242477000
1424,38.35065758125128,-0.48213545562609594,1688243460000
1426,38.32754676705399,-0.5173820217541802,1688244358000
1427,38.36892296640558,-0.4973216113657575,1688297583000
1432,38.36099509464348,-0.4797064864263212,1688325062000
1437,38.365188823695306,-0.4693517067459019,1688412090000
1438,38.371705925039144,-0.4746596109493284,1688412426000
1440,38.363823570012784,-0.49794764064355457,1688414189000
1441,38.342789299999986,-0.4903054564834597,1688500930000
1442,38.34629100532529,-0.5060515717289449,1688502089000
1443,38.34848495641553,-0.5142190180786632,1688560914000
1445,38.34405130925046,-0.5069880775612319,1688586751000
1446,38.34405130925046,-0.5069880775612319,1688669277000
1448,38.34803354469028,-0.47550731779099076,1688736796000
1449,38.34846004982408,-0.4939298531455938,1688753060000
1450,38.362200688411065,-0.4984319050687347,1688756648000
1456,38.38938804289484,-0.5173595366519201,1688761050000
1458,38.32646210851141,-0.5131147089996224,1688844294000
1461,38.33563716316142,-0.5053463750124232,1688846907000
1464,38.344796837092616,-0.5094152395626317,1688847313000
1467,38.36577774411397,-0.4735883125357687,1688906445000
1470,38.35307146975389,-0.5092881532113491,1688930061000
1471,38.35039482651192,-0.5097138000000045,1688931367000
1472,38.36195223035543,-0.4632726657455377,1688931467000
1474,38.371705925039144,-0.4746596109493284,1688932191000
1479,38.35507829349618,-0.5129817955753957,1689011689000
1480,38.344182211026016,-0.49943198843525494,1689017658000
1483,38.341102772835846,-0.49596410978699046,1689107390000
1484,38.3902008342011,-0.5156437968894956,1689358597000
1485,38.34962701332068,-0.4907713705522454,1689358839000
1486,38.328072032958126,-0.5121153318771454,1689361305000
1491,38.36545618412639,-0.48893167252996417,1689367543000
1493,38.33644778572558,-0.4793873626475986,1689424947000
1494,,,1689445603000
1495,38.371705925039144,-0.4746596109493284,1689445961000
1497,38.33977787451841,-0.5096941645654862,1689447222000
1498,38.34629100532529,-0.5060515717289449,1689452007000
1499,38.36087325355491,-0.4751824708314589,1689507133000
1500,38.36654390689354,-0.4946901257586389,1689511766000
1501,38.34547281028467,-0.5063238171641404,1689530109000
1502,38.35041145665351,-0.5096539294354385,1689532958000
1505,38.362181929660615,-0.5006364361344118,1689533957000
1507,38.3655106965354,-0.48892561812906354,1689535353000
1508,38.33163278003276,-0.5096628141809578,1689537449000
1509,38.36132418689407,-0.4917233417001965,1689537676000
1511,38.33429848066306,-0.509162271366701,1689538514000
1512,38.343075703089326,-0.5136849699631929,1689601792000
1515,38.35253818914061,-0.48669772439756454,1689622840000
1517,38.344182211026016,-0.49943198843525494,1689623453000
1518,38.35783241508926,-0.5035982953814755,1689623714000
1520,38.35065776723804,-0.4821080806248501,1689626628000
1521,38.35468744987036,-0.48880767990111984,1689679198000
1523,38.345505236136106,-0.5086140969589148,1689707126000
1524,38.34714545271407,-0.5031095631946547,1689708418000
1527,38.349565409140794,-0.4881675779098482,1689711155000
1528,38.34837823879882,-0.48970193315089006,1689712472000
1529,38.36155370890565,-0.43269746717588653,1689794413000
1530,38.358072216434316,-0.48608785952454214,1689795639000
1534,38.33644778572558,-0.4793873626475986,1689853345000
1535,38.36566872735606,-0.44904752209014687,1689858095000
1536,38.37303865764655,-0.49388962513123413,1689880138000
1537,38.39004946739396,-0.5157706005943319,1689939340000
1539,38.36327710810015,-0.4862129037048324,1689963972000
1540,38.341170553677166,-0.49860188843122044,1689965587000
1541,38.355965295062354,-0.5004803210163589,1689968171000
1546,38.36997841778131,-0.49399114832903024,1690113599000
1547,38.35083060641247,-0.5001079423278743,1690115364000
1548,38.364799289657036,-0.4964857422629243,1690135566000
1552,38.371705925039144,-0.4746596109493284,1690139323000
1562,38.36317310494353,-0.48610168014830757,1690483322000
1567,38.34895582814211,-0.4837652768474987,1690548840000
1568,38.35298919243528,-0.48794594263451563,1690568150000
1570,38.350461109193375,-0.5097042632932203,1690570422000
1572,38.352560011730446,-0.4866054362625305,1690571589000
1573,38.337645870130025,-0.5034483785660138,1690571662000
1575,38.363219036055135,-0.47141886549207923,1690633639000
1576,38.34075032768325,-0.49885044765062725,1690634306000
1577,38.33570115547165,-0.5052714528369195,1690656789000
1579,38.359375896339394,-0.5032102239425718,1690662669000
1581,38.34183668460769,-0.5068611081413299,1690741170000
1582,38.34714545271407,-0.5031095631946547,1690742877000
1583,38.371705925039144,-0.4746596109493284,1690744653000
1584,38.347353342690845,-0.500937182713892,1690745232000
1585,38.36004694907615,-0.488967444180306,1690748090000
1586,38.360588812701124,-0.4831924932540832,1690827898000
1588,38.36522667843257,-0.4693463423278721,1690832253000
1592,38.36164322178594,-0.4873049834568022,1690892541000
1593,38.389038723486564,-0.5005195607131907,1690916489000
1594,38.374154188821436,-0.4105483693115275,1690917174000
1595,38.365960391390544,-0.4271102674591032,1690919332000
1597,38.34075032768325,-0.49885044765062725,1691067321000
1598,38.35608255372099,-0.5030101417335509,1691087214000
1599,38.348497871128934,-0.5143624654687495,1691088781000
1601,38.371705925039144,-0.4746596109493284,1691091316000
1602,38.32625169157988,-0.513128783328245,1691091374000
1604,38.37514635424621,-0.49380094671826136,1691176469000
1610,38.37077001462683,-0.5007196962174598,1691233890000
1614,,,1691239236000
1619,38.332431117603456,-0.5099763530605772,1691267665000
1620,38.35957746249948,-0.48620455965568077,1691347567000
1621,38.34840877620396,-0.49394589213543005,1691349082000
1622,38.36646019016453,-0.474073784655753,1691349419000
1623,38.346703806850364,-0.4818008202377366,1691351544000
1625,38.347330563526796,-0.4905456078755521,1691352908000
1626,,,1691353194000
1629,,,1691437823000
1631,38.34500396342209,-0.49085383115726966,1691498845000
1632,38.36643074809459,-0.4741166999999913,1691501418000
1633,38.363264489516716,-0.48615925952453454,1691518081000
1635,38.360157262645686,-0.478916822107351,1691524302000
1636,38.33626851331184,-0.4795893296187259,1691671491000
1638,38.36385655261811,-0.4814778582870538,1691698645000
1641,38.34714545271407,-0.5031095631946547,1691780110000
1644,38.36198461374901,-0.474730865591515,1691784502000
1648,38.370620279858194,-0.47076741353783813,1691868112000
1652,,,1691926918000
1653,,,1691927237000
1654,38.36997841778131,-0.49399114832903024,1691927560000
1656,38.35572730130955,-0.4818952470384552,1691929431000
1657,38.36353820943192,-0.4790348126621935,1691951462000
1662,38.36352106694723,-0.48612170859832604,1692013531000
1663,38.36680423561019,-0.4898499460867578,1692014644000
1664,38.34437223029235,-0.4951502634433136,1692016238000
1666,38.362200688411065,-0.4984319050687347,1692036914000
1667,38.337645870130025,-0.5034483785660138,1692041308000
1668,,,1692041506000
1669,38.3651804115288,-0.4693474310666912,1692042574000
1670,,,1692042641000
1671,,,1692043202000
1672,38.34716683565351,-0.511612057672115,1692045383000
1675,,,1692124359000
1676,38.36184905237639,-0.4762996597631042,1692124814000
1677,38.33570115547165,-0.5052714528369195,1692125438000
1678,38.36058609883849,-0.4832027311160014,1692127223000
1679,38.39951477839309,-0.4347935964005001,1692185460000
1682,38.34714545271407,-0.5031095631946547,1692210912000
1683,38.35156303418801,-0.48610905685539274,1692211285000
1684,38.35792944565934,-0.5047774889601375,1692214369000
1686,38.34200106285232,-0.49143722209015195,1692295641000
1687,38.39951477839309,-0.4347935964005001,1692300337000
1691,38.36333976377904,-0.4847270711639484,1692383377000
1692,38.35156303418801,-0.48610905685539274,1692385724000
1693,38.36172065706416,-0.48539236918220485,1692389603000
1695,,,1692445395000
1696,38.350580583836035,-0.48216910026023463,1692446236000
1699,38.33426070787981,-0.5091670999999942,1692477153000
1701,,,1692478350000
1705,38.35690635068069,-0.4325062067459129,1692557181000
1706,38.3677259934408,-0.47224709300301315,1692558025000
1712,38.35983686974575,-0.5014051227762906,1692561545000
1716,38.35163686496059,-0.49467644285279055,1692647286000
1718,38.35936327707591,-0.5031994951065122,1692648212000
1720,38.344193881869444,-0.5012589769667164,1692730136000
1722,38.37515955735045,-0.4938192577414391,1692734271000
1723,38.33964619383673,-0.5008763017542184,1692795851000
1728,38.37049307497023,-0.4711882804260181,1692822463000
1729,38.36680423561019,-0.4898499460867578,1692876669000
1730,38.343391863027186,-0.49132097311028966,1692879522000
1731,38.37080729175042,-0.5007535292352672,1692900124000
1733,38.35450670951322,-0.5095169835939717,1692905861000
1734,38.39262699683925,-0.5184528478851269,1692907578000
1735,38.34751053157919,-0.4861391355819622,1692907612000
1736,38.327567458661335,-0.5173191914016795,1692965644000
1739,38.36003509257182,-0.5073128736106836,1692991816000
1740,38.35455120787923,-0.48190299390740154,1692993071000
1741,38.34601929019431,-0.515153399082473,1692994055000
1742,,,1692998217000
1745,38.35857275131313,-0.47715993068847995,1693059305000
1746,,,1693074454000
1748,38.33570115547165,-0.5052714528369195,1693076489000
1749,38.36203283422715,-0.48938738766211465,1693081189000
1756,38.371705925039144,-0.4746596109493284,1693163530000
1759,38.36520985410734,-0.4693463423278721,1693166269000
1761,38.35578169244181,-0.4795739538640964,1693255542000
1765,38.35947736306006,-0.4799866593859736,1693337408000
1773,38.35657861916643,-0.4819726840808336,1693595851000
1774,38.344126670775225,-0.49280903068846804,1693595928000
1776,38.362200688411065,-0.4984319050687347,1693658655000
1780,38.361582780638145,-0.4713892943937492,1693680694000
1781,38.371705925039144,-0.4746596109493284,1693680757000
1782,38.33365446834243,-0.5081963269836409,1693682152000
1783,38.34714545271407,-0.5031095631946547,1693682558000
1785,38.3512175932507,-0.4997391755325342,1693683418000
1787,38.35937168991848,-0.5032102239425718,1693685255000
1788,38.35821813282511,-0.46701689942999725,1693742003000
1794,38.3677259934408,-0.47224709300301315,1693771830000
1795,38.36320980896314,-0.4858749453689559,1693827189000
1801,38.351573571285805,-0.48611059703119963,1694028261000
1802,38.34516127556062,-0.4913661341995579,1694110552000
1803,38.344527724448625,-0.5146564102180307,1694111128000
1804,38.343487014688165,-0.5031428220901524,1694113340000
1805,38.35906569663066,-0.47352309131194703,1694175449000
1806,38.349855040510334,-0.5009331287153151,1694198764000
1807,38.34283538616671,-0.49562201541591966,1694199204000
1813,38.353241058025,-0.5150407421498304,1694286897000
1816,38.344141396347105,-0.4927580687171851,1694370115000
1817,38.364827328636466,-0.47006461823534407,1694370768000
1820,38.39696411650409,-0.5198108885189545,1694372410000
1822,38.39029375899298,-0.5178309192799913,1694372550000
1823,38.395887869383074,-0.5201393521844611,1694372865000
1827,38.366104852433736,-0.4781619049108521,1694435091000
1833,38.35957325609029,-0.48617951468048703,1694631322000
1836,38.38967184085243,-0.4416067058354822,1694714462000
1839,38.371705925039144,-0.4746596109493284,1694721081000
1841,38.3630921771906,-0.4861819761480368,1694724413000
1843,38.36080532197046,-0.4805201932540992,1694777911000
1844,38.3328444043026,-0.5105108250770218,1694801663000
1846,38.37177545546424,-0.48430342151942307,1694803075000
1848,38.36354187317832,-0.4920129237273141,1694804751000
1850,38.369444926655724,-0.48862041500752795,1694805013000
1851,38.33964619383673,-0.5008763017542184,1694807118000
1855,38.34205861440628,-0.49021928650818447,1694888838000
1857,38.35313912892394,-0.5091870674591004,1694889655000
1861,38.36515938110821,-0.4693356134918125,1694893817000
1864,38.328802820876305,-0.5128750058062481,1694954812000
1865,38.36997841778131,-0.49399114832903024,1694974579000
1866,38.3940232969086,-0.519441720682694,1694974716000
1867,38.36547626993765,-0.48895205192957203,1694975113000
1869,38.35329360841807,-0.4871810423278822,1694976608000
1873,38.36218639374264,-0.4809711707015851,1694980968000
1874,38.347228849164196,-0.4913247608859628,1694984545000
1876,38.370785856161945,-0.5007869990196312,1695146556000
1877,38.35409288654502,-0.5137580693115273,1695150696000
1878,38.35021525093868,-0.49896133495914263,1695211304000
1883,38.375217276549456,-0.48494818384863025,1695328007000
1885,38.350461109193375,-0.5097042632932203,1695406618000
1886,38.366284229783844,-0.48820526248596785,1695407391000
1887,38.36234475741954,-0.4763471919377804,1695408172000
1888,38.34998212543753,-0.4900553269836472,1695408966000
1889,38.33691676559636,-0.510396186516977,1695409989000
1890,38.34670427967421,-0.4861836760395044,1695410425000
1891,38.341202759819936,-0.5111337809856398,1695484155000
1893,38.363366407219836,-0.48586163998622034,1695494691000
1894,38.36547626993765,-0.48895205192957203,1695496092000
1895,38.33550796941554,-0.5053718509488436,1695498132000
1897,38.3503429907675,-0.5096679989564068,1695555339000
1898,38.363881807136394,-0.497015338113318,1695556931000
1900,38.371705925039144,-0.4746596109493284,1695579114000
1901,38.36087325355491,-0.4751824708314589,1695580758000
1903,38.3416855341121,-0.5092248951065148,1695581848000
1904,38.35873912994141,-0.484507977904014,1695583558000
1907,38.36520985410734,-0.46935707116393166,1695841693000
1910,38.339086994116265,-0.4975348263893342,1695924108000
1911,38.350461109193375,-0.5097042632932203,1695925553000
1913,38.363329909995436,-0.4971207003846856,1695929936000
1914,38.3444919757295,-0.4987175821863765,1695931349000
1915,38.36461068463275,-0.4900599209627843,1695989614000
1917,38.328072032958126,-0.5121153318771454,1696014168000
1922,38.36573602420683,-0.4490743441802958,1696019407000
1925,38.36547626993765,-0.48895205192957203,1696100906000
1930,38.36230403465276,-0.4912916151345592,1696106613000
1931,38.357293867808814,-0.48219956348803494,1696107113000
1932,38.34346914868575,-0.48696085108568266,1696160899000
1933,38.33550796941554,-0.5053718509488436,1696161293000
1935,38.360385916560574,-0.4799173241665877,1696163879000
1936,38.3546495896217,-0.4888130443191496,1696188207000
1937,,,1696190303000
1941,38.338905040099064,-0.4912578981475768,1696358181000
1942,38.352112648398396,-0.4958744095847245,1696358847000
1943,38.351824043494815,-0.4845545702299714,1696364850000
1945,38.34904182980046,-0.49094117116393665,1696533204000
1947,38.34405130925046,-0.5069880775612319,1696534413000
1950,38.363246151678325,-0.48637612321194235,1696536402000
1952,38.37296431755858,-0.4940140125742998,1696618809000
1954,,,1696619076000
1955,38.357043928119815,-0.5052251736801128,1696619359000
1957,38.341947320754535,-0.4960437775919835,1696621312000
1958,38.358751779734156,-0.47441300136065845,1696621397000
1960,,,1696623417000
1962,38.36135491261209,-0.47127854418028914,1696680768000
1963,38.35194097601966,-0.4977854912276203,1696682503000
1964,38.389744737480946,-0.44173149939570777,1696682895000
1967,38.342984018911196,-0.5035663576721183,1696704541000
1968,38.34170341576592,-0.5092745159732903,1696706031000
1969,38.35366729324765,-0.4746506644180326,1696706299000
1971,38.359798,-0.5013898781080428,1696710879000
1975,38.34714545271407,-0.5031095631946547,1696787847000
1977,38.371475734310316,-0.49817304232787185,1696788503000
1978,38.3517323442163,-0.5096274693115266,1696789318000
1979,38.36041820001152,-0.4788623256168467,1696791218000
1980,38.36352882468298,-0.4972867676243853,1696792442000
1981,38.31416584351418,-0.5205231142189515,1696795835000
1983,38.33964619383673,-0.5008763017542184,1696854288000
1984,,,1696856542000
1985,,,1696876363000
1986,38.3677259934408,-0.47224709300301315,1696879960000
1987,,,1696927708000
1988,,,1696927785000
1990,38.36184905237639,-0.4762996597631042,1696963373000
1991,38.344182211026016,-0.49943198843525494,1696965091000
1992,38.350461109193375,-0.5097042632932203,1697048896000
1994,38.34405130925046,-0.5069880775612319,1697054604000
1995,38.3556858599006,-0.50064802046071,1697110590000
1999,38.345149969313944,-0.4924222419022084,1697195485000
2000,38.3493827286348,-0.4912668642292739,1697200612000
2002,38.34170341576592,-0.5092745159732903,1697224055000
2003,38.39065418777633,-0.5205041428266544,1697224225000
2004,38.36201383698001,-0.46341874246673687,1697283160000
2005,38.371705925039144,-0.4746596109493284,1697284523000
2008,38.37262894311168,-0.48849757196978594,1697308982000
2009,38.36302429880665,-0.48486118161469305,1697309781000
2011,38.32776053663891,-0.5182514655019577,1697370626000
2012,38.362264226787495,-0.49111848996861607,1697375384000
2013,38.351031439497326,-0.509776096255079,1697391787000
2014,38.34714545271407,-0.5031095631946547,1697393150000
2015,38.347228849164196,-0.4913247608859628,1697397799000
2016,38.36869834320462,-0.4878835498511358,1697480447000
2017,38.36199701190798,-0.46320416574554546,1697546083000
2020,38.361333380210134,-0.477008017196654,1697629011000
2027,38.33964619383673,-0.5008763017542184,1697832132000
2028,38.37400430628272,-0.49740292261505115,1697832486000
2031,38.39562422334433,-0.5211476001305937,1697891185000
2033,38.344432407289055,-0.4943083355819655,1697912308000
2036,38.36520985410734,-0.4693785288360508,1697914918000
2037,38.354675379919414,-0.48879109140166577,1697915003000
2038,38.34670646442142,-0.48036223128281597,1697915487000
2039,38.332521355237915,-0.5099682399505534,1697917913000
2040,38.34835670594212,-0.4907323079345649,1697921645000
2044,,,1697999849000
2046,38.36369020554135,-0.4688657133529728,1698002113000
2049,38.36358344632441,-0.49714788889682726,1698064048000
2050,,,1698172415000
2056,38.361969704200895,-0.48760798125883076,1698262938000
2058,38.33854303815798,-0.4889008154616037,1698327486000
2059,38.33553400423126,-0.5054417022555624,1698342800000
2066,38.35470918919606,-0.4888237731552092,1698438759000
2070,38.32804997320516,-0.5120462980087237,1698520378000
2071,38.350461109193375,-0.5097042632932203,1698520946000
2072,38.350996768799554,-0.5086062711639427,1698521228000
2073,38.34546051274629,-0.4905308849451373,1698521262000
2074,38.36595340269283,-0.4925815118548349,1698521948000
2078,38.35023694358526,-0.4897710686748358,1698586632000
2079,38.36461068463275,-0.4900599209627843,1698599761000
2080,38.33553400423126,-0.5054417022555624,1698607199000
2081,38.36776270000002,-0.472225635330894,1698610153000
